v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,297.0,23886.983881071876,37339.127435149196,0.6397306397306397,0.6397306397306397,7,0,1,33.0,42685,7246,35439,0.011324873789057222,0.006002299946708534,0,125.72096779511513,33.0,7,8,True,"{0: 38, 2: 10, 6: 34, 4: 77, 3: 28, 1: 50, 5: 59}","{(0, 3): [(38, 2), (2, 28)], (0, 4): [(38, 76), (76, 77)], (0, 6): [(38, 97), (97, 34)], (1, 3): [(50, 2), (2, 28)], (1, 4): [(50, 11), (11, 3), (3, 77)], (2, 4): [(10, 67), (67, 82), (82, 77)], (3, 4): [(28, 31), (31, 3), (3, 77)], (5, 6): [(59, 34)]}","{(0, 38): {'cpu': 20}, (2, 10): {'cpu': 19}, (6, 34): {'cpu': 19}, (4, 77): {'cpu': 14}, (3, 28): {'cpu': 8}, (1, 50): {'cpu': 3}, (5, 59): {'cpu': 0}}","{((0, 3), (38, 2)): {'bw': 8}, ((0, 3), (2, 28)): {'bw': 8}, ((0, 4), (38, 76)): {'bw': 7}, ((0, 4), (76, 77)): {'bw': 7}, ((0, 6), (38, 97)): {'bw': 23}, ((0, 6), (97, 34)): {'bw': 23}, ((1, 3), (50, 2)): {'bw': 13}, ((1, 3), (2, 28)): {'bw': 13}, ((1, 4), (50, 11)): {'bw': 17}, ((1, 4), (11, 3)): {'bw': 17}, ((1, 4), (3, 77)): {'bw': 17}, ((2, 4), (10, 67)): {'bw': 0}, ((2, 4), (67, 82)): {'bw': 0}, ((2, 4), (82, 77)): {'bw': 0}, ((3, 4), (28, 31)): {'bw': 11}, ((3, 4), (31, 3)): {'bw': 11}, ((3, 4), (3, 77)): {'bw': 11}, ((5, 6), (59, 34)): {'bw': 28}}",297.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,214.0,107.0,0.6397306397306397,37339.127435149196,23886.983881071876,80.42755515512415,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -80}, 6: {'cpu': -79}, 4: {'cpu': -83}, 3: {'cpu': -88}, 1: {'cpu': -92}, 5: {'cpu': -95}}, 'link_level': {(0, 3): {'bw': -65}, (0, 4): {'bw': -59}, (0, 6): {'bw': -34}, (1, 3): {'bw': -52}, (1, 4): {'bw': -48}, (2, 4): {'bw': -60}, (3, 4): {'bw': -37}, (5, 6): {'bw': -54}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,385.0,35123.79613037254,58835.637825115686,0.612987012987013,0.596981649706514,8,1,1,49.0,42597,7242,35355,0.01187065083913219,0.008358342916444661,1,244.27852715871012,49.0,2,1,True,"{0: 59, 1: 69}","{(0, 1): [(59, 56), (56, 69)]}","{(0, 59): {'cpu': 4}, (1, 69): {'cpu': 0}}","{((0, 1), (59, 56)): {'bw': 42}, ((0, 1), (56, 69)): {'bw': 42}}",88.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,84.0,42.0,0.5227272727272727,21496.51038996649,11236.812249300665,127.69104828750756,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -91}, 1: {'cpu': -94}}, 'link_level': {(0, 1): {'bw': -21}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,574.0,164378.49076317827,278917.95571340655,0.6045296167247387,0.589343523412599,11,2,1,76.0,42408,7183,35225,0.019920862327739153,0.012004599893417067,2,1164.4567084036553,76.0,5,6,True,"{1: 69, 2: 88, 0: 24, 3: 25, 4: 50}","{(0, 1): [(24, 16), (16, 97), (97, 69)], (0, 3): [(24, 41), (41, 37), (37, 25)], (1, 3): [(69, 37), (37, 25)], (1, 4): [(69, 81), (81, 50)], (2, 4): [(88, 0), (0, 50)], (3, 4): [(25, 21), (21, 22), (22, 50)]}","{(1, 69): {'cpu': 20}, (2, 88): {'cpu': 18}, (0, 24): {'cpu': 14}, (3, 25): {'cpu': 4}, (4, 50): {'cpu': 3}}","{((0, 1), (24, 16)): {'bw': 19}, ((0, 1), (16, 97)): {'bw': 19}, ((0, 1), (97, 69)): {'bw': 19}, ((0, 3), (24, 41)): {'bw': 7}, ((0, 3), (41, 37)): {'bw': 7}, ((0, 3), (37, 25)): {'bw': 7}, ((1, 3), (69, 37)): {'bw': 8}, ((1, 3), (37, 25)): {'bw': 8}, ((1, 4), (69, 81)): {'bw': 13}, ((1, 4), (81, 50)): {'bw': 13}, ((2, 4), (88, 0)): {'bw': 5}, ((2, 4), (0, 50)): {'bw': 5}, ((3, 4), (25, 21)): {'bw': 0}, ((3, 4), (21, 22)): {'bw': 0}, ((3, 4), (22, 50)): {'bw': 0}}",189.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,130.0,78.0,0.5873015873015873,220082.31788829085,129254.69463280574,683.8872731894484,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -74}, 2: {'cpu': -76}, 0: {'cpu': -78}, 3: {'cpu': -88}, 4: {'cpu': -89}}, 'link_level': {(0, 1): {'bw': -38}, (0, 3): {'bw': -59}, (1, 3): {'bw': -50}, (1, 4): {'bw': -49}, (2, 4): {'bw': -89}, (3, 4): {'bw': -50}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,951.0,224451.97154741955,391593.09131369996,0.576235541535226,0.5731765358638927,15,3,1,97.0,42031,7130,34901,0.02715240824123344,0.02109219420525621,3,298.87303872756866,97.0,5,5,True,"{1: 72, 2: 94, 3: 9, 0: 59, 4: 12}","{(0, 2): [(59, 14), (14, 94)], (0, 4): [(59, 22), (22, 30), (30, 12)], (1, 4): [(72, 68), (68, 12)], (2, 3): [(94, 3), (3, 9)], (2, 4): [(94, 61), (61, 12)]}","{(1, 72): {'cpu': 15}, (2, 94): {'cpu': 15}, (3, 9): {'cpu': 11}, (0, 59): {'cpu': 8}, (4, 12): {'cpu': 4}}","{((0, 2), (59, 14)): {'bw': 39}, ((0, 2), (14, 94)): {'bw': 39}, ((0, 4), (59, 22)): {'bw': 28}, ((0, 4), (22, 30)): {'bw': 28}, ((0, 4), (30, 12)): {'bw': 28}, ((1, 4), (72, 68)): {'bw': 45}, ((1, 4), (68, 12)): {'bw': 45}, ((2, 3), (94, 3)): {'bw': 26}, ((2, 3), (3, 9)): {'bw': 26}, ((2, 4), (94, 61)): {'bw': 10}, ((2, 4), (61, 12)): {'bw': 10}}",377.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,324.0,176.0,0.53315649867374,112675.13560029339,60073.4807842413,159.3461028759716,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 2: {'cpu': -77}, 3: {'cpu': -80}, 0: {'cpu': -83}, 4: {'cpu': -86}}, 'link_level': {(0, 2): {'bw': -19}, (0, 4): {'bw': -27}, (1, 4): {'bw': -33}, (2, 3): {'bw': -47}, (2, 4): {'bw': -57}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1854.0,417674.1172054929,820289.8911398432,0.5151024811218986,0.5091786717316595,21,4,1,123.0,41128,7009,34119,0.043662164006003534,0.04302583232827528,4,474.74728662917295,123.0,9,10,True,"{0: 78, 3: 30, 8: 50, 6: 16, 2: 25, 1: 28, 5: 37, 4: 75, 7: 2}","{(0, 2): [(78, 29), (29, 66), (66, 25)], (1, 4): [(28, 32), (32, 65), (65, 75)], (1, 6): [(28, 31), (31, 30), (30, 16)], (1, 8): [(28, 2), (2, 50)], (2, 3): [(25, 21), (21, 22), (22, 30)], (2, 4): [(25, 71), (71, 75)], (2, 7): [(25, 21), (21, 19), (19, 2)], (2, 8): [(25, 37), (37, 40), (40, 50)], (4, 7): [(75, 60), (60, 42), (42, 2)], (5, 6): [(37, 6), (6, 16)]}","{(0, 78): {'cpu': 20}, (3, 30): {'cpu': 19}, (8, 50): {'cpu': 19}, (6, 16): {'cpu': 18}, (2, 25): {'cpu': 17}, (1, 28): {'cpu': 14}, (5, 37): {'cpu': 9}, (4, 75): {'cpu': 3}, (7, 2): {'cpu': 2}}","{((0, 2), (78, 29)): {'bw': 30}, ((0, 2), (29, 66)): {'bw': 30}, ((0, 2), (66, 25)): {'bw': 30}, ((1, 4), (28, 32)): {'bw': 43}, ((1, 4), (32, 65)): {'bw': 43}, ((1, 4), (65, 75)): {'bw': 43}, ((1, 6), (28, 31)): {'bw': 18}, ((1, 6), (31, 30)): {'bw': 18}, ((1, 6), (30, 16)): {'bw': 18}, ((1, 8), (28, 2)): {'bw': 45}, ((1, 8), (2, 50)): {'bw': 45}, ((2, 3), (25, 21)): {'bw': 23}, ((2, 3), (21, 22)): {'bw': 23}, ((2, 3), (22, 30)): {'bw': 23}, ((2, 4), (25, 71)): {'bw': 1}, ((2, 4), (71, 75)): {'bw': 1}, ((2, 7), (25, 21)): {'bw': 6}, ((2, 7), (21, 19)): {'bw': 6}, ((2, 7), (19, 2)): {'bw': 6}, ((2, 8), (25, 37)): {'bw': 42}, ((2, 8), (37, 40)): {'bw': 42}, ((2, 8), (40, 50)): {'bw': 42}, ((4, 7), (75, 60)): {'bw': 48}, ((4, 7), (60, 42)): {'bw': 48}, ((4, 7), (42, 2)): {'bw': 48}, ((5, 6), (37, 6)): {'bw': 30}, ((5, 6), (6, 16)): {'bw': 30}}",903.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,782.0,496.0,0.45071982281284606,428696.7998261432,193222.1456580734,213.97801291038027,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -70}, 3: {'cpu': -70}, 8: {'cpu': -70}, 6: {'cpu': -70}, 2: {'cpu': -71}, 1: {'cpu': -74}, 5: {'cpu': -79}, 4: {'cpu': -85}, 7: {'cpu': -85}}, 'link_level': {(0, 2): {'bw': -31}, (1, 4): {'bw': -17}, (1, 6): {'bw': -38}, (1, 8): {'bw': -7}, (2, 3): {'bw': -20}, (2, 4): {'bw': -85}, (2, 7): {'bw': -49}, (2, 8): {'bw': -13}, (4, 7): {'bw': -26}, (5, 6): {'bw': -64}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2295.0,653798.755128071,1333250.3114544093,0.5045751633986928,0.4903796005229193,25,5,1,146.0,40687,6954,33733,0.051166598444535416,0.05385241073682434,5,1163.1755562688575,146.0,5,6,True,"{2: 3, 0: 29, 3: 49, 4: 12, 1: 42}","{(0, 2): [(29, 5), (5, 4), (4, 3)], (0, 4): [(29, 30), (30, 12)], (1, 2): [(42, 4), (4, 3)], (1, 4): [(42, 37), (37, 47), (47, 12)], (2, 4): [(3, 47), (47, 12)], (3, 4): [(49, 42), (42, 30), (30, 12)]}","{(2, 3): {'cpu': 17}, (0, 29): {'cpu': 16}, (3, 49): {'cpu': 10}, (4, 12): {'cpu': 9}, (1, 42): {'cpu': 3}}","{((0, 2), (29, 5)): {'bw': 44}, ((0, 2), (5, 4)): {'bw': 44}, ((0, 2), (4, 3)): {'bw': 44}, ((0, 4), (29, 30)): {'bw': 13}, ((0, 4), (30, 12)): {'bw': 13}, ((1, 2), (42, 4)): {'bw': 6}, ((1, 2), (4, 3)): {'bw': 6}, ((1, 4), (42, 37)): {'bw': 38}, ((1, 4), (37, 47)): {'bw': 38}, ((1, 4), (47, 12)): {'bw': 38}, ((2, 4), (3, 47)): {'bw': 39}, ((2, 4), (47, 12)): {'bw': 39}, ((3, 4), (49, 42)): {'bw': 8}, ((3, 4), (42, 30)): {'bw': 8}, ((3, 4), (30, 12)): {'bw': 8}}",441.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,386.0,238.0,0.4603174603174603,512960.4203145661,236124.63792257805,535.4300179650296,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -70}, 0: {'cpu': -71}, 3: {'cpu': -77}, 4: {'cpu': -77}, 1: {'cpu': -83}}, 'link_level': {(0, 2): {'bw': -18}, (0, 4): {'bw': -14}, (1, 2): {'bw': -26}, (1, 4): {'bw': -37}, (2, 4): {'bw': -11}, (3, 4): {'bw': -6}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2295.0,653798.755128071,1333250.3114544093,0.5045751633986928,0.4903796005229193,25,6,0,158.72096779511514,40984,7037,33947,0.039841724655478195,0.04785011079011581,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2909.0,668071.362267394,1365350.6073648282,0.4919216225507047,0.4893038891723158,26,7,1,172.0,40370,6969,33401,0.049119934506754004,0.06316439009340025,6,52.28061223195255,172.0,7,9,True,"{2: 38, 3: 10, 0: 34, 4: 77, 1: 92, 6: 2, 5: 75}","{(0, 2): [(34, 97), (97, 38)], (1, 2): [(92, 8), (8, 29), (29, 38)], (1, 6): [(92, 19), (19, 2)], (2, 3): [(38, 29), (29, 8), (8, 10)], (2, 5): [(38, 99), (99, 60), (60, 75)], (2, 6): [(38, 2)], (3, 5): [(10, 55), (55, 71), (71, 75)], (3, 6): [(10, 57), (57, 64), (64, 2)], (4, 5): [(77, 3), (3, 65), (65, 75)]}","{(2, 38): {'cpu': 16}, (3, 10): {'cpu': 15}, (0, 34): {'cpu': 13}, (4, 77): {'cpu': 8}, (1, 92): {'cpu': 7}, (6, 2): {'cpu': 6}, (5, 75): {'cpu': 3}}","{((0, 2), (34, 97)): {'bw': 17}, ((0, 2), (97, 38)): {'bw': 17}, ((1, 2), (92, 8)): {'bw': 7}, ((1, 2), (8, 29)): {'bw': 7}, ((1, 2), (29, 38)): {'bw': 7}, ((1, 6), (92, 19)): {'bw': 20}, ((1, 6), (19, 2)): {'bw': 20}, ((2, 3), (38, 29)): {'bw': 25}, ((2, 3), (29, 8)): {'bw': 25}, ((2, 3), (8, 10)): {'bw': 25}, ((2, 5), (38, 99)): {'bw': 2}, ((2, 5), (99, 60)): {'bw': 2}, ((2, 5), (60, 75)): {'bw': 2}, ((2, 6), (38, 2)): {'bw': 16}, ((3, 5), (10, 55)): {'bw': 50}, ((3, 5), (55, 71)): {'bw': 50}, ((3, 5), (71, 75)): {'bw': 50}, ((3, 6), (10, 57)): {'bw': 45}, ((3, 6), (57, 64)): {'bw': 45}, ((3, 6), (64, 2)): {'bw': 45}, ((4, 5), (77, 3)): {'bw': 23}, ((4, 5), (3, 65)): {'bw': 23}, ((4, 5), (65, 75)): {'bw': 23}}",614.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,546.0,341.0,0.44462540716612375,32100.295910418867,14272.607139323047,23.245288500526133,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -84}, 0: {'cpu': -85}, 4: {'cpu': -89}, 1: {'cpu': -79}, 6: {'cpu': -79}, 5: {'cpu': -82}}, 'link_level': {(0, 2): {'bw': -40}, (1, 2): {'bw': -61}, (1, 6): {'bw': -53}, (2, 3): {'bw': -36}, (2, 5): {'bw': -32}, (2, 6): {'bw': -68}, (3, 5): {'bw': -2}, (3, 6): {'bw': -34}, (4, 5): {'bw': -3}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,3226.0,962089.3093883777,1920134.4718728748,0.49566026038437694,0.5010530895005327,26,8,1,194.0,40053,6932,33121,0.05416837221994819,0.07101786665918719,7,1750.1068281010932,194.0,4,5,True,"{3: 77, 2: 34, 0: 10, 1: 38}","{(0, 1): [(10, 8), (8, 29), (29, 38)], (0, 2): [(10, 34)], (0, 3): [(10, 67), (67, 82), (82, 77)], (1, 2): [(38, 97), (97, 34)], (1, 3): [(38, 76), (76, 77)]}","{(3, 77): {'cpu': 17}, (2, 34): {'cpu': 12}, (0, 10): {'cpu': 4}, (1, 38): {'cpu': 4}}","{((0, 1), (10, 8)): {'bw': 23}, ((0, 1), (8, 29)): {'bw': 23}, ((0, 1), (29, 38)): {'bw': 23}, ((0, 2), (10, 34)): {'bw': 30}, ((0, 3), (10, 67)): {'bw': 25}, ((0, 3), (67, 82)): {'bw': 25}, ((0, 3), (82, 77)): {'bw': 25}, ((1, 2), (38, 97)): {'bw': 20}, ((1, 2), (97, 34)): {'bw': 20}, ((1, 3), (38, 76)): {'bw': 33}, ((1, 3), (76, 77)): {'bw': 33}}",317.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,280.0,149.0,0.5299684542586751,554783.8645080465,294017.9471209837,927.5014104762893,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -72}, 2: {'cpu': -73}, 0: {'cpu': -80}, 1: {'cpu': -80}}, 'link_level': {(0, 1): {'bw': -13}, (0, 2): {'bw': -45}, (0, 3): {'bw': -35}, (1, 2): {'bw': -20}, (1, 3): {'bw': -33}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3785.0,1098678.9136890178,2216078.6145242616,0.4906208718626156,0.49577614552490845,28,9,1,223.0,39494,6872,32622,0.06235502797107384,0.08501388382464303,8,529.4170709327137,223.0,6,8,True,"{2: 39, 3: 15, 5: 42, 4: 59, 0: 28, 1: 75}","{(0, 1): [(28, 69), (69, 95), (95, 75)], (0, 2): [(28, 2), (2, 19), (19, 92), (92, 39)], (0, 4): [(28, 14), (14, 59)], (0, 5): [(28, 2), (2, 42)], (1, 3): [(75, 71), (71, 48), (48, 15)], (1, 4): [(75, 60), (60, 59)], (2, 5): [(39, 60), (60, 42)], (4, 5): [(59, 55), (55, 42)]}","{(2, 39): {'cpu': 19}, (3, 15): {'cpu': 19}, (5, 42): {'cpu': 9}, (4, 59): {'cpu': 7}, (0, 28): {'cpu': 5}, (1, 75): {'cpu': 1}}","{((0, 1), (28, 69)): {'bw': 49}, ((0, 1), (69, 95)): {'bw': 49}, ((0, 1), (95, 75)): {'bw': 49}, ((0, 2), (28, 2)): {'bw': 9}, ((0, 2), (2, 19)): {'bw': 9}, ((0, 2), (19, 92)): {'bw': 9}, ((0, 2), (92, 39)): {'bw': 9}, ((0, 4), (28, 14)): {'bw': 0}, ((0, 4), (14, 59)): {'bw': 0}, ((0, 5), (28, 2)): {'bw': 19}, ((0, 5), (2, 42)): {'bw': 19}, ((1, 3), (75, 71)): {'bw': 36}, ((1, 3), (71, 48)): {'bw': 36}, ((1, 3), (48, 15)): {'bw': 36}, ((1, 4), (75, 60)): {'bw': 17}, ((1, 4), (60, 59)): {'bw': 17}, ((2, 5), (39, 60)): {'bw': 20}, ((2, 5), (60, 42)): {'bw': 20}, ((4, 5), (59, 55)): {'bw': 48}, ((4, 5), (55, 42)): {'bw': 48}}",559.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,499.0,301.0,0.46153846153846156,295944.14265138697,136589.60430064015,244.34634043048328,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -65}, 3: {'cpu': -64}, 5: {'cpu': -74}, 4: {'cpu': -76}, 0: {'cpu': -77}, 1: {'cpu': -81}}, 'link_level': {(0, 1): {'bw': -8}, (0, 2): {'bw': -19}, (0, 4): {'bw': -23}, (0, 5): {'bw': 0}, (1, 3): {'bw': -8}, (1, 4): {'bw': -15}, (2, 5): {'bw': -6}, (4, 5): {'bw': -15}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
