v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,348.0,23886.983881071876,43750.89679270006,0.5459770114942529,0.5459770114942529,7,0,1,33.0,41179,7530,33649,0.010902403783002779,0.007813882172554076,0,125.72096779511513,33.0,7,8,True,"{0: 50, 2: 99, 6: 81, 4: 86, 3: 7, 1: 12, 5: 92}","{(0, 3): [(50, 79), (79, 7)], (0, 4): [(50, 24), (24, 86)], (0, 6): [(50, 49), (49, 3), (3, 81)], (1, 3): [(12, 2), (2, 7)], (1, 4): [(12, 47), (47, 21), (21, 86)], (2, 4): [(99, 50), (50, 24), (24, 86)], (3, 4): [(7, 60), (60, 21), (21, 86)], (5, 6): [(92, 87), (87, 81)]}","{(0, 50): {'cpu': 20}, (2, 99): {'cpu': 19}, (6, 81): {'cpu': 19}, (4, 86): {'cpu': 14}, (3, 7): {'cpu': 8}, (1, 12): {'cpu': 3}, (5, 92): {'cpu': 0}}","{((0, 3), (50, 79)): {'bw': 8}, ((0, 3), (79, 7)): {'bw': 8}, ((0, 4), (50, 24)): {'bw': 7}, ((0, 4), (24, 86)): {'bw': 7}, ((0, 6), (50, 49)): {'bw': 23}, ((0, 6), (49, 3)): {'bw': 23}, ((0, 6), (3, 81)): {'bw': 23}, ((1, 3), (12, 2)): {'bw': 13}, ((1, 3), (2, 7)): {'bw': 13}, ((1, 4), (12, 47)): {'bw': 17}, ((1, 4), (47, 21)): {'bw': 17}, ((1, 4), (21, 86)): {'bw': 17}, ((2, 4), (99, 50)): {'bw': 0}, ((2, 4), (50, 24)): {'bw': 0}, ((2, 4), (24, 86)): {'bw': 0}, ((3, 4), (7, 60)): {'bw': 11}, ((3, 4), (60, 21)): {'bw': 11}, ((3, 4), (21, 86)): {'bw': 11}, ((5, 6), (92, 87)): {'bw': 28}, ((5, 6), (87, 81)): {'bw': 28}}",348.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,265.0,158.0,0.5459770114942529,43750.89679270006,23886.983881071876,68.64075827894217,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -81}, 6: {'cpu': -80}, 4: {'cpu': -84}, 3: {'cpu': -89}, 1: {'cpu': -94}, 5: {'cpu': -97}}, 'link_level': {(0, 3): {'bw': -49}, (0, 4): {'bw': -49}, (0, 6): {'bw': -38}, (1, 3): {'bw': -39}, (1, 4): {'bw': -34}, (2, 4): {'bw': -49}, (3, 4): {'bw': -43}, (5, 6): {'bw': -46}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,436.0,35123.79613037254,65247.40718266655,0.5412844036697247,0.5383171170624452,8,1,1,49.0,41091,7526,33565,0.01142782083278604,0.010290735389514638,1,244.27852715871012,49.0,2,1,True,"{0: 92, 1: 33}","{(0, 1): [(92, 58), (58, 33)]}","{(0, 92): {'cpu': 4}, (1, 33): {'cpu': 0}}","{((0, 1), (92, 58)): {'bw': 42}, ((0, 1), (58, 33)): {'bw': 42}}",88.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,84.0,42.0,0.5227272727272727,21496.51038996649,11236.812249300665,127.69104828750756,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -93}, 1: {'cpu': -95}}, 'link_level': {(0, 1): {'bw': -10}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,628.0,164378.49076317827,288823.09519616835,0.552547770700637,0.5691320863781083,11,2,1,76.0,40899,7467,33432,0.01917772231708914,0.014212419649702213,2,1164.4567084036553,76.0,5,6,True,"{1: 33, 2: 46, 0: 87, 3: 3, 4: 12}","{(0, 1): [(87, 81), (81, 3), (3, 33)], (0, 3): [(87, 81), (81, 3)], (1, 3): [(33, 3)], (1, 4): [(33, 62), (62, 47), (47, 12)], (2, 4): [(46, 31), (31, 15), (15, 12)], (3, 4): [(3, 43), (43, 36), (36, 12)]}","{(1, 33): {'cpu': 20}, (2, 46): {'cpu': 18}, (0, 87): {'cpu': 14}, (3, 3): {'cpu': 4}, (4, 12): {'cpu': 3}}","{((0, 1), (87, 81)): {'bw': 19}, ((0, 1), (81, 3)): {'bw': 19}, ((0, 1), (3, 33)): {'bw': 19}, ((0, 3), (87, 81)): {'bw': 7}, ((0, 3), (81, 3)): {'bw': 7}, ((1, 3), (33, 3)): {'bw': 8}, ((1, 4), (33, 62)): {'bw': 13}, ((1, 4), (62, 47)): {'bw': 13}, ((1, 4), (47, 12)): {'bw': 13}, ((2, 4), (46, 31)): {'bw': 5}, ((2, 4), (31, 15)): {'bw': 5}, ((2, 4), (15, 12)): {'bw': 5}, ((3, 4), (3, 43)): {'bw': 0}, ((3, 4), (43, 36)): {'bw': 0}, ((3, 4), (36, 12)): {'bw': 0}}",192.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,133.0,81.0,0.578125,223575.68801350181,129254.69463280574,673.2015345458632,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -75}, 2: {'cpu': -77}, 0: {'cpu': -81}, 3: {'cpu': -90}, 4: {'cpu': -91}}, 'link_level': {(0, 1): {'bw': -36}, (0, 3): {'bw': -29}, (1, 3): {'bw': -35}, (1, 4): {'bw': -37}, (2, 4): {'bw': -45}, (3, 4): {'bw': -59}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,1042.0,224451.97154741955,412556.5332293818,0.525911708253359,0.5440514292440597,15,3,1,97.0,40485,7414,33071,0.02613949822671746,0.02485699121306839,3,298.87303872756866,97.0,5,5,True,"{1: 32, 2: 70, 3: 98, 0: 42, 4: 92}","{(0, 2): [(42, 26), (26, 67), (67, 70)], (0, 4): [(42, 38), (38, 92)], (1, 4): [(32, 29), (29, 92)], (2, 3): [(70, 57), (57, 27), (27, 98)], (2, 4): [(70, 58), (58, 92)]}","{(1, 32): {'cpu': 15}, (2, 70): {'cpu': 15}, (3, 98): {'cpu': 11}, (0, 42): {'cpu': 8}, (4, 92): {'cpu': 4}}","{((0, 2), (42, 26)): {'bw': 39}, ((0, 2), (26, 67)): {'bw': 39}, ((0, 2), (67, 70)): {'bw': 39}, ((0, 4), (42, 38)): {'bw': 28}, ((0, 4), (38, 92)): {'bw': 28}, ((1, 4), (32, 29)): {'bw': 45}, ((1, 4), (29, 92)): {'bw': 45}, ((2, 3), (70, 57)): {'bw': 26}, ((2, 3), (57, 27)): {'bw': 26}, ((2, 3), (27, 98)): {'bw': 26}, ((2, 4), (70, 58)): {'bw': 10}, ((2, 4), (58, 92)): {'bw': 10}}",414.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,361.0,213.0,0.4855072463768116,123733.43803321342,60073.4807842413,145.10502604889203,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 2: {'cpu': -79}, 3: {'cpu': -83}, 0: {'cpu': -85}, 4: {'cpu': -89}}, 'link_level': {(0, 2): {'bw': -12}, (0, 4): {'bw': -28}, (1, 4): {'bw': -10}, (2, 3): {'bw': -45}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1783.0,417674.1172054929,764344.2726215989,0.535614133482894,0.5464476312132573,20,4,1,123.0,39744,7293,32451,0.04203336398266122,0.043138526862062876,4,474.74728662917295,123.0,9,10,True,"{0: 41, 3: 12, 8: 43, 6: 45, 2: 71, 1: 3, 5: 44, 4: 7, 7: 92}","{(0, 2): [(41, 46), (46, 71)], (1, 4): [(3, 43), (43, 7)], (1, 6): [(3, 81), (81, 31), (31, 45)], (1, 8): [(3, 52), (52, 43)], (2, 3): [(71, 60), (60, 12)], (2, 4): [(71, 60), (60, 7)], (2, 7): [(71, 54), (54, 92)], (2, 8): [(71, 52), (52, 43)], (4, 7): [(7, 59), (59, 92)], (5, 6): [(44, 18), (18, 10), (10, 45)]}","{(0, 41): {'cpu': 20}, (3, 12): {'cpu': 19}, (8, 43): {'cpu': 19}, (6, 45): {'cpu': 18}, (2, 71): {'cpu': 17}, (1, 3): {'cpu': 14}, (5, 44): {'cpu': 9}, (4, 7): {'cpu': 3}, (7, 92): {'cpu': 2}}","{((0, 2), (41, 46)): {'bw': 30}, ((0, 2), (46, 71)): {'bw': 30}, ((1, 4), (3, 43)): {'bw': 43}, ((1, 4), (43, 7)): {'bw': 43}, ((1, 6), (3, 81)): {'bw': 18}, ((1, 6), (81, 31)): {'bw': 18}, ((1, 6), (31, 45)): {'bw': 18}, ((1, 8), (3, 52)): {'bw': 45}, ((1, 8), (52, 43)): {'bw': 45}, ((2, 3), (71, 60)): {'bw': 23}, ((2, 3), (60, 12)): {'bw': 23}, ((2, 4), (71, 60)): {'bw': 1}, ((2, 4), (60, 7)): {'bw': 1}, ((2, 7), (71, 54)): {'bw': 6}, ((2, 7), (54, 92)): {'bw': 6}, ((2, 8), (71, 52)): {'bw': 42}, ((2, 8), (52, 43)): {'bw': 42}, ((4, 7), (7, 59)): {'bw': 48}, ((4, 7), (59, 92)): {'bw': 48}, ((5, 6), (44, 18)): {'bw': 30}, ((5, 6), (18, 10)): {'bw': 30}, ((5, 6), (10, 45)): {'bw': 30}}",741.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,620.0,334.0,0.5492577597840755,351787.73939221713,193222.1456580734,260.75863111750795,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -72}, 3: {'cpu': -72}, 8: {'cpu': -72}, 6: {'cpu': -73}, 2: {'cpu': -74}, 1: {'cpu': -76}, 5: {'cpu': -81}, 4: {'cpu': -86}, 7: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -57}, (1, 4): {'bw': -17}, (1, 6): {'bw': -11}, (1, 8): {'bw': -41}, (2, 3): {'bw': -43}, (2, 4): {'bw': -50}, (2, 7): {'bw': -57}, (2, 8): {'bw': 0}, (4, 7): {'bw': -8}, (5, 6): {'bw': -25}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2269.0,653798.755128071,1329647.5929682637,0.510356985456148,0.49170829818790635,25,5,1,146.0,39258,7238,32020,0.04925784841718117,0.05584714277289615,5,1163.1755562688575,146.0,5,6,True,"{2: 93, 0: 4, 3: 8, 4: 75, 1: 76}","{(0, 2): [(4, 96), (96, 80), (80, 93)], (0, 4): [(4, 11), (11, 75)], (1, 2): [(76, 42), (42, 80), (80, 93)], (1, 4): [(76, 4), (4, 11), (11, 75)], (2, 4): [(93, 94), (94, 66), (66, 75)], (3, 4): [(8, 59), (59, 11), (11, 75)]}","{(2, 93): {'cpu': 17}, (0, 4): {'cpu': 16}, (3, 8): {'cpu': 10}, (4, 75): {'cpu': 9}, (1, 76): {'cpu': 3}}","{((0, 2), (4, 96)): {'bw': 44}, ((0, 2), (96, 80)): {'bw': 44}, ((0, 2), (80, 93)): {'bw': 44}, ((0, 4), (4, 11)): {'bw': 13}, ((0, 4), (11, 75)): {'bw': 13}, ((1, 2), (76, 42)): {'bw': 6}, ((1, 2), (42, 80)): {'bw': 6}, ((1, 2), (80, 93)): {'bw': 6}, ((1, 4), (76, 4)): {'bw': 38}, ((1, 4), (4, 11)): {'bw': 38}, ((1, 4), (11, 75)): {'bw': 38}, ((2, 4), (93, 94)): {'bw': 39}, ((2, 4), (94, 66)): {'bw': 39}, ((2, 4), (66, 75)): {'bw': 39}, ((3, 4), (8, 59)): {'bw': 8}, ((3, 4), (59, 11)): {'bw': 8}, ((3, 4), (11, 75)): {'bw': 8}}",486.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,431.0,283.0,0.4176954732510288,565303.3203466648,236124.63792257805,485.8531644497491,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -72}, 0: {'cpu': -72}, 3: {'cpu': -78}, 4: {'cpu': -79}, 1: {'cpu': -85}}, 'link_level': {(0, 2): {'bw': -25}, (0, 4): {'bw': -64}, (1, 2): {'bw': -20}, (1, 4): {'bw': -26}, (2, 4): {'bw': -19}, (3, 4): {'bw': -18}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2269.0,653798.755128071,1329647.5929682637,0.510356985456148,0.49170829818790635,25,6,0,158.72096779511514,39606,7321,32285,0.03835544463417839,0.048033260600342076,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2851.0,668071.362267394,1360074.9092872601,0.5019291476674851,0.49120188726773373,27,7,1,172.0,39024,7253,31771,0.04728753448049394,0.06318924338031495,6,52.28061223195255,172.0,7,9,True,"{2: 50, 3: 99, 0: 81, 4: 86, 1: 7, 6: 17, 5: 61}","{(0, 2): [(81, 3), (3, 49), (49, 50)], (1, 2): [(7, 79), (79, 50)], (1, 6): [(7, 34), (34, 17)], (2, 3): [(50, 99)], (2, 5): [(50, 10), (10, 61)], (2, 6): [(50, 24), (24, 21), (21, 17)], (3, 5): [(99, 54), (54, 71), (71, 61)], (3, 6): [(99, 88), (88, 17)], (4, 5): [(86, 24), (24, 45), (45, 10), (10, 61)]}","{(2, 50): {'cpu': 16}, (3, 99): {'cpu': 15}, (0, 81): {'cpu': 13}, (4, 86): {'cpu': 8}, (1, 7): {'cpu': 7}, (6, 17): {'cpu': 6}, (5, 61): {'cpu': 3}}","{((0, 2), (81, 3)): {'bw': 17}, ((0, 2), (3, 49)): {'bw': 17}, ((0, 2), (49, 50)): {'bw': 17}, ((1, 2), (7, 79)): {'bw': 7}, ((1, 2), (79, 50)): {'bw': 7}, ((1, 6), (7, 34)): {'bw': 20}, ((1, 6), (34, 17)): {'bw': 20}, ((2, 3), (50, 99)): {'bw': 25}, ((2, 5), (50, 10)): {'bw': 2}, ((2, 5), (10, 61)): {'bw': 2}, ((2, 6), (50, 24)): {'bw': 16}, ((2, 6), (24, 21)): {'bw': 16}, ((2, 6), (21, 17)): {'bw': 16}, ((3, 5), (99, 54)): {'bw': 50}, ((3, 5), (54, 71)): {'bw': 50}, ((3, 5), (71, 61)): {'bw': 50}, ((3, 6), (99, 88)): {'bw': 45}, ((3, 6), (88, 17)): {'bw': 45}, ((4, 5), (86, 24)): {'bw': 23}, ((4, 5), (24, 45)): {'bw': 23}, ((4, 5), (45, 10)): {'bw': 23}, ((4, 5), (10, 61)): {'bw': 23}}",582.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,514.0,309.0,0.4690721649484536,30427.316318996385,14272.607139323047,24.52337996447259,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -85}, 0: {'cpu': -86}, 4: {'cpu': -90}, 1: {'cpu': -87}, 6: {'cpu': -81}, 5: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -17}, (1, 2): {'bw': -50}, (1, 6): {'bw': -33}, (2, 3): {'bw': -31}, (2, 5): {'bw': -49}, (2, 6): {'bw': -40}, (3, 5): {'bw': -15}, (3, 6): {'bw': -25}, (4, 5): {'bw': -38}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,3299.0,962089.3093883777,2144122.76827655,0.4846923310093968,0.4487099916212853,28,8,1,194.0,38576,7216,31360,0.05214764219098911,0.075308132334729,7,1750.1068281010932,194.0,4,5,True,"{3: 86, 2: 7, 0: 92, 1: 6}","{(0, 1): [(92, 1), (1, 39), (39, 6)], (0, 2): [(92, 1), (1, 2), (2, 7)], (0, 3): [(92, 19), (19, 40), (40, 24), (24, 86)], (1, 2): [(6, 7)], (1, 3): [(6, 40), (40, 24), (24, 21), (21, 86)]}","{(3, 86): {'cpu': 17}, (2, 7): {'cpu': 12}, (0, 92): {'cpu': 4}, (1, 6): {'cpu': 4}}","{((0, 1), (92, 1)): {'bw': 23}, ((0, 1), (1, 39)): {'bw': 23}, ((0, 1), (39, 6)): {'bw': 23}, ((0, 2), (92, 1)): {'bw': 30}, ((0, 2), (1, 2)): {'bw': 30}, ((0, 2), (2, 7)): {'bw': 30}, ((0, 3), (92, 19)): {'bw': 25}, ((0, 3), (19, 40)): {'bw': 25}, ((0, 3), (40, 24)): {'bw': 25}, ((0, 3), (24, 86)): {'bw': 25}, ((1, 2), (6, 7)): {'bw': 20}, ((1, 3), (6, 40)): {'bw': 33}, ((1, 3), (40, 24)): {'bw': 33}, ((1, 3), (24, 21)): {'bw': 33}, ((1, 3), (21, 86)): {'bw': 33}}",448.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,411.0,280.0,0.375,784047.8589892897,294017.9471209837,656.29006053791,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -73}, 2: {'cpu': -75}, 0: {'cpu': -83}, 1: {'cpu': -82}}, 'link_level': {(0, 1): {'bw': -49}, (0, 2): {'bw': -22}, (0, 3): {'bw': -32}, (1, 2): {'bw': -77}, (1, 3): {'bw': -18}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3861.0,1098678.9136890178,2441655.162140735,0.48096348096348096,0.4499730063133669,33,9,1,223.0,38014,7156,30858,0.060028897937738135,0.09011027894085044,8,529.4170709327137,223.0,6,8,True,"{2: 16, 3: 67, 5: 81, 4: 84, 0: 85, 1: 29}","{(0, 1): [(85, 1), (1, 29)], (0, 2): [(85, 1), (1, 16)], (0, 4): [(85, 1), (1, 24), (24, 84)], (0, 5): [(85, 33), (33, 62), (62, 65), (65, 81)], (1, 3): [(29, 68), (68, 67)], (1, 4): [(29, 23), (23, 84)], (2, 5): [(16, 4), (4, 73), (73, 81)], (4, 5): [(84, 23), (23, 31), (31, 81)]}","{(2, 16): {'cpu': 19}, (3, 67): {'cpu': 19}, (5, 81): {'cpu': 9}, (4, 84): {'cpu': 7}, (0, 85): {'cpu': 5}, (1, 29): {'cpu': 1}}","{((0, 1), (85, 1)): {'bw': 49}, ((0, 1), (1, 29)): {'bw': 49}, ((0, 2), (85, 1)): {'bw': 9}, ((0, 2), (1, 16)): {'bw': 9}, ((0, 4), (85, 1)): {'bw': 0}, ((0, 4), (1, 24)): {'bw': 0}, ((0, 4), (24, 84)): {'bw': 0}, ((0, 5), (85, 33)): {'bw': 19}, ((0, 5), (33, 62)): {'bw': 19}, ((0, 5), (62, 65)): {'bw': 19}, ((0, 5), (65, 81)): {'bw': 19}, ((1, 3), (29, 68)): {'bw': 36}, ((1, 3), (68, 67)): {'bw': 36}, ((1, 4), (29, 23)): {'bw': 17}, ((1, 4), (23, 84)): {'bw': 17}, ((2, 5), (16, 4)): {'bw': 20}, ((2, 5), (4, 73)): {'bw': 20}, ((2, 5), (73, 81)): {'bw': 20}, ((4, 5), (84, 23)): {'bw': 48}, ((4, 5), (23, 31)): {'bw': 48}, ((4, 5), (31, 81)): {'bw': 48}}",562.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,502.0,304.0,0.45907473309608543,297532.39386418514,136589.60430064015,243.04200053494688,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 3: {'cpu': -67}, 5: {'cpu': -77}, 4: {'cpu': -79}, 0: {'cpu': -81}, 1: {'cpu': -84}}, 'link_level': {(0, 1): {'bw': -27}, (0, 2): {'bw': -18}, (0, 4): {'bw': -18}, (0, 5): {'bw': -33}, (1, 3): {'bw': -54}, (1, 4): {'bw': -35}, (2, 5): {'bw': -31}, (4, 5): {'bw': -11}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
