v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,190.0,331.0,23886.983881071876,41613.640340183105,0.5740181268882175,0.5740181268882176,7,0,1,33.0,48493,7833,40660,0.010485093481556351,0.006062383885792499,0,125.72096779511513,33.0,7,8,True,"{0: 21, 2: 39, 6: 57, 4: 95, 3: 15, 1: 92, 5: 98}","{(0, 3): [(21, 61), (61, 15)], (0, 4): [(21, 39), (39, 95)], (0, 6): [(21, 10), (10, 26), (26, 57)], (1, 3): [(92, 61), (61, 15)], (1, 4): [(92, 56), (56, 95)], (2, 4): [(39, 95)], (3, 4): [(15, 29), (29, 3), (3, 95)], (5, 6): [(98, 32), (32, 57)]}","{(0, 21): {'cpu': 20}, (2, 39): {'cpu': 19}, (6, 57): {'cpu': 19}, (4, 95): {'cpu': 14}, (3, 15): {'cpu': 8}, (1, 92): {'cpu': 3}, (5, 98): {'cpu': 0}}","{((0, 3), (21, 61)): {'bw': 8}, ((0, 3), (61, 15)): {'bw': 8}, ((0, 4), (21, 39)): {'bw': 7}, ((0, 4), (39, 95)): {'bw': 7}, ((0, 6), (21, 10)): {'bw': 23}, ((0, 6), (10, 26)): {'bw': 23}, ((0, 6), (26, 57)): {'bw': 23}, ((1, 3), (92, 61)): {'bw': 13}, ((1, 3), (61, 15)): {'bw': 13}, ((1, 4), (92, 56)): {'bw': 17}, ((1, 4), (56, 95)): {'bw': 17}, ((2, 4), (39, 95)): {'bw': 0}, ((3, 4), (15, 29)): {'bw': 11}, ((3, 4), (29, 3)): {'bw': 11}, ((3, 4), (3, 95)): {'bw': 11}, ((5, 6), (98, 32)): {'bw': 28}, ((5, 6), (32, 57)): {'bw': 28}}",331.0,190.0,166.0,83.0,107.0,83.0,107.0,83.0,248.0,141.0,0.5740181268882175,41613.640340183105,23886.983881071876,72.1661144443259,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 2: {'cpu': -81}, 6: {'cpu': -81}, 4: {'cpu': -86}, 3: {'cpu': -91}, 1: {'cpu': -96}, 5: {'cpu': -99}}, 'link_level': {(0, 3): {'bw': -59}, (0, 4): {'bw': -77}, (0, 6): {'bw': -40}, (1, 3): {'bw': -51}, (1, 4): {'bw': -36}, (2, 4): {'bw': -77}, (3, 4): {'bw': -48}, (5, 6): {'bw': -48}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,8.0
2,2,2,236.0,419.0,35123.79613037254,63110.150730149595,0.5632458233890215,0.5565474923448861,8,1,1,49.0,48405,7829,40576,0.010990399191510902,0.00811577197614155,1,244.27852715871012,49.0,2,1,True,"{0: 98, 1: 12}","{(0, 1): [(98, 32), (32, 12)]}","{(0, 98): {'cpu': 4}, (1, 12): {'cpu': 0}}","{((0, 1), (98, 32)): {'bw': 42}, ((0, 1), (32, 12)): {'bw': 42}}",88.0,46.0,8.0,4.0,42.0,4.0,42.0,4.0,84.0,42.0,0.5227272727272727,21496.51038996649,11236.812249300665,127.69104828750756,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -95}, 1: {'cpu': -98}}, 'link_level': {(0, 1): {'bw': -27}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],2.0,1.0
3,3,3,347.0,629.0,164378.49076317827,307646.0594949172,0.5516693163751988,0.5343104053828911,12,2,1,76.0,48195,7770,40425,0.01844365841334006,0.01180698151950721,2,1164.4567084036553,76.0,5,6,True,"{1: 12, 2: 91, 0: 1, 3: 9, 4: 30}","{(0, 1): [(1, 79), (79, 29), (29, 12)], (0, 3): [(1, 41), (41, 10), (10, 9)], (1, 3): [(12, 29), (29, 10), (10, 9)], (1, 4): [(12, 24), (24, 25), (25, 30)], (2, 4): [(91, 25), (25, 30)], (3, 4): [(9, 84), (84, 30)]}","{(1, 12): {'cpu': 20}, (2, 91): {'cpu': 18}, (0, 1): {'cpu': 14}, (3, 9): {'cpu': 4}, (4, 30): {'cpu': 3}}","{((0, 1), (1, 79)): {'bw': 19}, ((0, 1), (79, 29)): {'bw': 19}, ((0, 1), (29, 12)): {'bw': 19}, ((0, 3), (1, 41)): {'bw': 7}, ((0, 3), (41, 10)): {'bw': 7}, ((0, 3), (10, 9)): {'bw': 7}, ((1, 3), (12, 29)): {'bw': 8}, ((1, 3), (29, 10)): {'bw': 8}, ((1, 3), (10, 9)): {'bw': 8}, ((1, 4), (12, 24)): {'bw': 13}, ((1, 4), (24, 25)): {'bw': 13}, ((1, 4), (25, 30)): {'bw': 13}, ((2, 4), (91, 25)): {'bw': 5}, ((2, 4), (25, 30)): {'bw': 5}, ((3, 4), (9, 84)): {'bw': 0}, ((3, 4), (84, 30)): {'bw': 0}}",210.0,111.0,118.0,59.0,52.0,59.0,52.0,59.0,151.0,99.0,0.5285714285714286,244535.9087647676,129254.69463280574,615.4985458705036,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -78}, 2: {'cpu': -80}, 0: {'cpu': -83}, 3: {'cpu': -93}, 4: {'cpu': -94}}, 'link_level': {(0, 1): {'bw': -65}, (0, 3): {'bw': -68}, (1, 3): {'bw': -64}, (1, 4): {'bw': -40}, (2, 4): {'bw': -47}, (3, 4): {'bw': -56}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
4,4,4,548.0,996.0,224451.97154741955,417332.46470793494,0.5502008032128514,0.5378253323869724,16,3,1,97.0,47828,7717,40111,0.025138959070237443,0.019482741762002598,3,298.87303872756866,97.0,5,5,True,"{1: 94, 2: 53, 3: 70, 0: 92, 4: 55}","{(0, 2): [(92, 11), (11, 53)], (0, 4): [(92, 6), (6, 19), (19, 55)], (1, 4): [(94, 10), (10, 55)], (2, 3): [(53, 40), (40, 70)], (2, 4): [(53, 55)]}","{(1, 94): {'cpu': 15}, (2, 53): {'cpu': 15}, (3, 70): {'cpu': 11}, (0, 92): {'cpu': 8}, (4, 55): {'cpu': 4}}","{((0, 2), (92, 11)): {'bw': 39}, ((0, 2), (11, 53)): {'bw': 39}, ((0, 4), (92, 6)): {'bw': 28}, ((0, 4), (6, 19)): {'bw': 28}, ((0, 4), (19, 55)): {'bw': 28}, ((1, 4), (94, 10)): {'bw': 45}, ((1, 4), (10, 55)): {'bw': 45}, ((2, 3), (53, 40)): {'bw': 26}, ((2, 3), (40, 70)): {'bw': 26}, ((2, 4), (53, 55)): {'bw': 10}}",367.0,201.0,106.0,53.0,148.0,53.0,148.0,53.0,314.0,166.0,0.547683923705722,109686.4052130177,60073.4807842413,163.68795854016702,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -82}, 2: {'cpu': -81}, 3: {'cpu': -85}, 0: {'cpu': -88}, 4: {'cpu': -91}}, 'link_level': {(0, 2): {'bw': -14}, (0, 4): {'bw': -33}, (1, 4): {'bw': -29}, (2, 3): {'bw': -65}, (2, 4): {'bw': -78}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,5.0
5,5,5,955.0,1723.0,417674.1172054929,762473.7420873437,0.5542658154381892,0.5477881980067545,22,4,1,123.0,47101,7596,39505,0.04042445679636175,0.03429647012809234,4,474.74728662917295,123.0,9,10,True,"{0: 98, 3: 30, 8: 34, 6: 52, 2: 54, 1: 9, 5: 77, 4: 90, 7: 78}","{(0, 2): [(98, 93), (93, 54)], (1, 4): [(9, 26), (26, 90)], (1, 6): [(9, 10), (10, 21), (21, 52)], (1, 8): [(9, 37), (37, 19), (19, 34)], (2, 3): [(54, 30)], (2, 4): [(54, 26), (26, 90)], (2, 7): [(54, 30), (30, 78)], (2, 8): [(54, 17), (17, 19), (19, 34)], (4, 7): [(90, 78)], (5, 6): [(77, 25), (25, 52)]}","{(0, 98): {'cpu': 20}, (3, 30): {'cpu': 19}, (8, 34): {'cpu': 19}, (6, 52): {'cpu': 18}, (2, 54): {'cpu': 17}, (1, 9): {'cpu': 14}, (5, 77): {'cpu': 9}, (4, 90): {'cpu': 3}, (7, 78): {'cpu': 2}}","{((0, 2), (98, 93)): {'bw': 30}, ((0, 2), (93, 54)): {'bw': 30}, ((1, 4), (9, 26)): {'bw': 43}, ((1, 4), (26, 90)): {'bw': 43}, ((1, 6), (9, 10)): {'bw': 18}, ((1, 6), (10, 21)): {'bw': 18}, ((1, 6), (21, 52)): {'bw': 18}, ((1, 8), (9, 37)): {'bw': 45}, ((1, 8), (37, 19)): {'bw': 45}, ((1, 8), (19, 34)): {'bw': 45}, ((2, 3), (54, 30)): {'bw': 23}, ((2, 4), (54, 26)): {'bw': 1}, ((2, 4), (26, 90)): {'bw': 1}, ((2, 7), (54, 30)): {'bw': 6}, ((2, 7), (30, 78)): {'bw': 6}, ((2, 8), (54, 17)): {'bw': 42}, ((2, 8), (17, 19)): {'bw': 42}, ((2, 8), (19, 34)): {'bw': 42}, ((4, 7), (90, 78)): {'bw': 48}, ((5, 6), (77, 25)): {'bw': 30}, ((5, 6), (25, 52)): {'bw': 30}}",727.0,407.0,242.0,121.0,286.0,121.0,286.0,121.0,606.0,320.0,0.5598349381017882,345141.2773794087,193222.1456580734,265.78011782403496,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -75}, 3: {'cpu': -75}, 8: {'cpu': -75}, 6: {'cpu': -76}, 2: {'cpu': -77}, 1: {'cpu': -79}, 5: {'cpu': -84}, 4: {'cpu': -90}, 7: {'cpu': -90}}, 'link_level': {(0, 2): {'bw': -65}, (1, 4): {'bw': -9}, (1, 6): {'bw': -46}, (1, 8): {'bw': -6}, (2, 3): {'bw': -77}, (2, 4): {'bw': -53}, (2, 7): {'bw': -61}, (2, 8): {'bw': -5}, (4, 7): {'bw': -43}, (5, 6): {'bw': -46}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],9.0,10.0
6,6,6,1158.0,2124.0,653798.755128071,1228907.1401511556,0.5451977401129944,0.5320164020266444,25,5,1,146.0,46700,7541,39159,0.04737241030823647,0.0427544734526254,5,1163.1755562688575,146.0,5,6,True,"{2: 88, 0: 15, 3: 55, 4: 66, 1: 67}","{(0, 2): [(15, 47), (47, 2), (2, 88)], (0, 4): [(15, 53), (53, 66)], (1, 2): [(67, 37), (37, 10), (10, 88)], (1, 4): [(67, 32), (32, 66)], (2, 4): [(88, 18), (18, 66)], (3, 4): [(55, 53), (53, 66)]}","{(2, 88): {'cpu': 17}, (0, 15): {'cpu': 16}, (3, 55): {'cpu': 10}, (4, 66): {'cpu': 9}, (1, 67): {'cpu': 3}}","{((0, 2), (15, 47)): {'bw': 44}, ((0, 2), (47, 2)): {'bw': 44}, ((0, 2), (2, 88)): {'bw': 44}, ((0, 4), (15, 53)): {'bw': 13}, ((0, 4), (53, 66)): {'bw': 13}, ((1, 2), (67, 37)): {'bw': 6}, ((1, 2), (37, 10)): {'bw': 6}, ((1, 2), (10, 88)): {'bw': 6}, ((1, 4), (67, 32)): {'bw': 38}, ((1, 4), (32, 66)): {'bw': 38}, ((2, 4), (88, 18)): {'bw': 39}, ((2, 4), (18, 66)): {'bw': 39}, ((3, 4), (55, 53)): {'bw': 8}, ((3, 4), (53, 66)): {'bw': 8}}",401.0,203.0,110.0,55.0,148.0,55.0,148.0,55.0,346.0,198.0,0.5062344139650873,466433.3980638118,236124.63792257805,588.8394960662795,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -75}, 0: {'cpu': -75}, 3: {'cpu': -81}, 4: {'cpu': -82}, 1: {'cpu': -88}}, 'link_level': {(0, 2): {'bw': -40}, (0, 4): {'bw': -56}, (1, 2): {'bw': -64}, (1, 4): {'bw': -43}, (2, 4): {'bw': -49}, (3, 4): {'bw': -60}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],5.0,6.0
6,6,5,1158.0,2124.0,653798.755128071,1228907.1401511556,0.5451977401129944,0.5320164020266444,25,6,0,158.72096779511514,47031,7624,39407,0.03688731682668012,0.0366920895668329,0,125.72096779511513,33.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],,
7,7,6,1431.0,2610.0,668071.362267394,1254315.5176958847,0.5482758620689655,0.5326182709551485,27,7,1,172.0,46545,7556,38989,0.04547751389590704,0.046910139825950936,6,52.28061223195255,172.0,7,9,True,"{2: 21, 3: 39, 0: 57, 4: 95, 1: 92, 6: 99, 5: 31}","{(0, 2): [(57, 26), (26, 10), (10, 21)], (1, 2): [(92, 61), (61, 21)], (1, 6): [(92, 9), (9, 99)], (2, 3): [(21, 39)], (2, 5): [(21, 61), (61, 31)], (2, 6): [(21, 5), (5, 48), (48, 99)], (3, 5): [(39, 71), (71, 31)], (3, 6): [(39, 38), (38, 99)], (4, 5): [(95, 3), (3, 31)]}","{(2, 21): {'cpu': 16}, (3, 39): {'cpu': 15}, (0, 57): {'cpu': 13}, (4, 95): {'cpu': 8}, (1, 92): {'cpu': 7}, (6, 99): {'cpu': 6}, (5, 31): {'cpu': 3}}","{((0, 2), (57, 26)): {'bw': 17}, ((0, 2), (26, 10)): {'bw': 17}, ((0, 2), (10, 21)): {'bw': 17}, ((1, 2), (92, 61)): {'bw': 7}, ((1, 2), (61, 21)): {'bw': 7}, ((1, 6), (92, 9)): {'bw': 20}, ((1, 6), (9, 99)): {'bw': 20}, ((2, 3), (21, 39)): {'bw': 25}, ((2, 5), (21, 61)): {'bw': 2}, ((2, 5), (61, 31)): {'bw': 2}, ((2, 6), (21, 5)): {'bw': 16}, ((2, 6), (5, 48)): {'bw': 16}, ((2, 6), (48, 99)): {'bw': 16}, ((3, 5), (39, 71)): {'bw': 50}, ((3, 5), (71, 31)): {'bw': 50}, ((3, 6), (39, 38)): {'bw': 45}, ((3, 6), (38, 99)): {'bw': 45}, ((4, 5), (95, 3)): {'bw': 23}, ((4, 5), (3, 31)): {'bw': 23}}",486.0,273.0,136.0,68.0,205.0,68.0,205.0,68.0,418.0,213.0,0.5617283950617284,25408.37754472894,14272.607139323047,29.367504401899275,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 3: {'cpu': -85}, 0: {'cpu': -87}, 4: {'cpu': -92}, 1: {'cpu': -84}, 6: {'cpu': -85}, 5: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -46}, (1, 2): {'bw': -57}, (1, 6): {'bw': -50}, (2, 3): {'bw': -75}, (2, 5): {'bw': -58}, (2, 6): {'bw': -46}, (3, 5): {'bw': -14}, (3, 6): {'bw': -10}, (4, 5): {'bw': -54}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],7.0,9.0
8,8,7,1599.0,2967.0,962089.3093883777,1879103.6553279748,0.538928210313448,0.5119937405584242,29,8,1,194.0,46188,7519,38669,0.05015159171298633,0.054732570646328305,7,1750.1068281010932,194.0,4,5,True,"{3: 95, 2: 64, 0: 65, 1: 78}","{(0, 1): [(65, 0), (0, 78)], (0, 2): [(65, 0), (0, 64)], (0, 3): [(65, 0), (0, 60), (60, 95)], (1, 2): [(78, 0), (0, 64)], (1, 3): [(78, 0), (0, 60), (60, 95)]}","{(3, 95): {'cpu': 17}, (2, 64): {'cpu': 12}, (0, 65): {'cpu': 4}, (1, 78): {'cpu': 4}}","{((0, 1), (65, 0)): {'bw': 23}, ((0, 1), (0, 78)): {'bw': 23}, ((0, 2), (65, 0)): {'bw': 30}, ((0, 2), (0, 64)): {'bw': 30}, ((0, 3), (65, 0)): {'bw': 25}, ((0, 3), (0, 60)): {'bw': 25}, ((0, 3), (60, 95)): {'bw': 25}, ((1, 2), (78, 0)): {'bw': 20}, ((1, 2), (0, 64)): {'bw': 20}, ((1, 3), (78, 0)): {'bw': 33}, ((1, 3), (0, 60)): {'bw': 33}, ((1, 3), (60, 95)): {'bw': 33}}",357.0,168.0,74.0,37.0,131.0,37.0,131.0,37.0,320.0,189.0,0.47058823529411764,624788.1376320902,294017.9471209837,823.5796838122792,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -75}, 2: {'cpu': -78}, 0: {'cpu': -86}, 1: {'cpu': -86}}, 'link_level': {(0, 1): {'bw': -66}, (0, 2): {'bw': -36}, (0, 3): {'bw': -11}, (1, 2): {'bw': -44}, (1, 3): {'bw': -16}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],4.0,5.0
9,9,8,1857.0,3462.0,1098678.9136890178,2141165.105439668,0.5363951473136915,0.5131219964764998,34,9,1,223.0,45693,7459,38234,0.057731177362304154,0.0653661875427789,8,529.4170709327137,223.0,6,8,True,"{2: 90, 3: 85, 5: 11, 4: 22, 0: 29, 1: 48}","{(0, 1): [(29, 10), (10, 48)], (0, 2): [(29, 90)], (0, 4): [(29, 10), (10, 22)], (0, 5): [(29, 3), (3, 11)], (1, 3): [(48, 46), (46, 85)], (1, 4): [(48, 5), (5, 22)], (2, 5): [(90, 19), (19, 11)], (4, 5): [(22, 64), (64, 1), (1, 11)]}","{(2, 90): {'cpu': 19}, (3, 85): {'cpu': 19}, (5, 11): {'cpu': 9}, (4, 22): {'cpu': 7}, (0, 29): {'cpu': 5}, (1, 48): {'cpu': 1}}","{((0, 1), (29, 10)): {'bw': 49}, ((0, 1), (10, 48)): {'bw': 49}, ((0, 2), (29, 90)): {'bw': 9}, ((0, 4), (29, 10)): {'bw': 0}, ((0, 4), (10, 22)): {'bw': 0}, ((0, 5), (29, 3)): {'bw': 19}, ((0, 5), (3, 11)): {'bw': 19}, ((1, 3), (48, 46)): {'bw': 36}, ((1, 3), (46, 85)): {'bw': 36}, ((1, 4), (48, 5)): {'bw': 17}, ((1, 4), (5, 22)): {'bw': 17}, ((2, 5), (90, 19)): {'bw': 20}, ((2, 5), (19, 11)): {'bw': 20}, ((4, 5), (22, 64)): {'bw': 48}, ((4, 5), (64, 1)): {'bw': 48}, ((4, 5), (1, 11)): {'bw': 48}}",495.0,258.0,120.0,60.0,198.0,60.0,198.0,60.0,435.0,237.0,0.5212121212121212,262061.4501116933,136589.60430064015,275.93859454674777,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -71}, 3: {'cpu': -70}, 5: {'cpu': -79}, 4: {'cpu': -81}, 0: {'cpu': -83}, 1: {'cpu': -87}}, 'link_level': {(0, 1): {'bw': -15}, (0, 2): {'bw': -44}, (0, 4): {'bw': -15}, (0, 5): {'bw': -47}, (1, 3): {'bw': -48}, (1, 4): {'bw': -32}, (2, 5): {'bw': -46}, (4, 5): {'bw': -23}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}, (1, 3): {}, (1, 4): {}, (2, 5): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],6.0,8.0
